student_course_id,dataplus,dualpane,externalquiz,forumng,glossary,homepage,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,resource,sharedsubpage,subpage,url
104476_AAA_2013J,0.6228060637813824,0.0,0.0,0.6188266666968906,0.0,0.7536549255321379,0.31112867341401484,0.8820982721621785,0.0,0.0,0.0,0.0,0.0,0.45774123391475113,0.0,0.6755968336573257,0.6445994481410883
104480_CCC_2014J,0.0,0.0,0.0,0.0,0.0,0.4229578866929733,0.0,0.12043473029008893,0.0,0.0,0.0,0.0,0.5169093195727797,0.22768866938662913,0.0,0.3634377917465639,0.0
1044992_DDD_2013B,0.0,0.0,0.6601895042822351,0.5457450070663443,0.0,0.7030447657379783,0.0,0.5152874138831768,0.42685321708133384,0.580114816556929,0.0,0.0,0.0,0.47510768502871553,0.0,0.5989343622082473,0.4032028401122895
1045203_AAA_2014J,0.2853429017059389,0.0,0.0,0.7087974333141016,0.22423405665762242,0.784615569590419,0.2794695891037083,0.7805745542627331,0.0,0.0,0.0,0.0,0.0,0.4286690610191358,0.0,0.6605446002758182,0.5953843021669712
104643_DDD_2013J,0.0,0.0,0.23770958460151012,0.6564920788891943,0.0,0.6402767304977021,0.5286637204915626,0.5344406582621705,0.0,0.6577178054852566,0.0,0.0,0.0,0.5265174637318061,0.0,0.6660764464640457,0.471016616484406
1047645_CCC_2014B,0.0,0.0,0.0,0.0,0.0,0.24708429097998696,0.0,0.12043473029008893,0.0,0.0,0.0,0.0,0.0,0.18831844672808576,0.0,0.0,0.14330556815613413
104772_DDD_2013J,0.0,0.0,0.4260899734292085,0.507370482059333,0.0,0.6018320047823963,0.31112867341401484,0.5377378817200524,0.0,0.5232716280030828,0.0,0.0,0.0,0.49198616295499664,0.0,0.6269865620585819,0.4198777254403494
104772_DDD_2014J,0.0,0.0,0.18838038882769834,0.3104455926727171,0.0,0.5155929213239746,0.0,0.5802754488408135,0.0,0.0,0.0,0.0,0.0,0.2570946765451408,0.0,0.32327164774104217,0.2099388627201747
1049036_DDD_2014B,0.0,0.0,0.5651411664830951,0.5029949766920077,0.0,0.6406547238181968,0.19076767269264427,0.6104265129655413,0.0,0.6918464290135542,0.0,0.0,0.0,0.5278103921331946,0.0,0.6225294030885317,0.31278709331012206
105168_CCC_2014J,0.0,0.0,0.0,0.2923266385221853,0.0,0.5060166782251998,0.12036100072137051,0.36130419087026683,0.0,0.0,0.0,0.0,0.6016146973230806,0.41600711611471486,0.0,0.5121706726639084,0.23372131495830156
105168_EEE_2013J,0.0,0.18003132665669266,0.0,0.40135373872692726,0.0,0.5345550355179779,0.0,0.5989693694273442,0.0,0.0,0.0,0.0,0.4817132071099046,0.12854733827257037,0.0,0.4570414582229084,0.44793735920817174
1053702_EEE_2013J,0.0,0.5400939799700779,0.0,0.4756004328404948,0.0,0.6129851200903567,0.0,0.7135200139459298,0.0,0.7394609863432038,0.0,0.0,0.5192460547007602,0.2907560191897296,0.0,0.4060156201738538,0.4198777254403494
105413_CCC_2014J,0.0,0.0,0.0,0.3718002277473095,0.0,0.5929641287942601,0.0,0.47475411223371683,0.0,0.0,0.4457143450418488,0.0,0.6206210143410853,0.5582122251303193,0.0,0.6123781640542953,0.36166298720866963
105523_CCC_2014B,0.0,0.0,0.0,0.330589415190247,0.0,0.5781950135731153,0.0,0.6901148574506732,0.0,0.0,0.0,0.0,0.6229534457388111,0.39400334457013597,0.0,0.513794838108431,0.14330556815613413
105523_DDD_2013J,0.0,0.0,0.4260899734292085,0.47675273445133964,0.0,0.6144237696518694,0.31112867341401484,0.5500163708065458,0.0,0.4484049596011958,0.0,0.0,0.0,0.44278360070829365,0.0,0.6123781640542953,0.3971346599727129
105527_BBB_2013J,0.0,0.0,0.0,0.6777443734650354,0.0,0.6195467340618728,0.0,0.3105893575606753,0.0,0.0,0.0,0.0,0.4453193542256207,0.3562360076591995,0.0,0.35149039706895796,0.2866111363122683
1057883_CCC_2014B,0.0,0.0,0.0,0.47325734646003625,0.0,0.5233513702826575,0.0,0.17643369084978558,0.0,0.0,0.0,0.0,0.6047445610472376,0.401806824256256,0.0,0.4645833965597047,0.23372131495830156
105851_BBB_2013J,0.0,0.0,0.0,0.49168759268177825,0.13748848236203193,0.5144395480648705,0.0,0.3764488410130326,0.0,0.0,0.0,0.0,0.4911707152901841,0.31686578500065615,0.0,0.3742974857900968,0.33457802061212877
105883_BBB_2013J,0.0,0.0,0.0,0.7986201495430869,0.0,0.7778047106985297,0.0,0.4672937910851556,0.0,0.0,0.0,0.0,0.6087783600114938,0.48478334593176986,0.7124143742160444,0.7401815581965184,0.6266477922654139
106095_BBB_2014J,0.0,0.0,0.0,0.32590266369894727,0.13748848236203193,0.6348469147657356,0.19076767269264427,0.6929105314005682,0.0,0.0,0.0,0.6527782950197748,0.5831464963649183,0.5082635891777636,0.0,0.4433051353774733,0.2099388627201747
106247_AAA_2013J,0.0,0.0,0.0,0.4316853679831368,0.0,0.5364773542421787,0.12036100072137051,0.5966218618283711,0.0,0.0,0.0,0.0,0.0,0.33151097788856065,0.0,0.4403574715727655,0.18083149360433481
106553_DDD_2014J,0.0,0.0,0.2759722814551253,0.0,0.0,0.5807951966281862,0.0,0.5877285213752446,0.0,0.0,0.0,0.0,0.0,0.460058316161131,0.0,0.5410759764001001,0.36957100531775855
106577_AAA_2013J,0.0,0.0,0.0,0.47675273445133964,0.0,0.5864346855873653,0.0,0.6540353506044966,0.0,0.0,0.0,0.0,0.0,0.3244173618343184,0.0,0.4805236155782872,0.0
106588_BBB_2013J,0.0,0.0,0.0,0.6509303468747758,0.0,0.6340493730754622,0.0,0.3105893575606753,0.0,0.0,0.0,0.0,0.4453193542256207,0.4316314681038246,0.0,0.5185388127655738,0.4198777254403494
106793_BBB_2014J,0.0,0.0,0.0,0.23166338000976616,0.0,0.46042094814489704,0.0,0.6223108189771545,0.0,0.0,0.0,0.0,0.0,0.4373403481177791,0.0,0.19212555427433067,0.09041574680216741
1068316_CCC_2014J,0.0,0.0,0.0,0.6217637521015875,0.0,0.6436337829854514,0.0,0.36130419087026683,0.0,0.0,0.0,0.0,0.6700768604028311,0.46889336651922026,0.0,0.5200791479266708,0.23372131495830156
1068316_DDD_2013B,0.0,0.0,0.6237413346197553,0.717090202076178,0.0,0.715346955697121,0.0,0.44321713311706423,0.5615104146134886,0.5027465674736783,0.4457143450418488,0.0,0.0,0.4667463552762907,0.0,0.6109570244285057,0.5404402281288471
107028_CCC_2014B,0.0,0.0,0.0,0.0,0.0,0.3525954393582931,0.0,0.0,0.0,0.0,0.0,0.0,0.3721658310192016,0.30012172274656546,0.0,0.3382129126565599,0.14330556815613413
107339_CCC_2014B,0.0,0.0,0.0,0.6279510205877185,0.0,0.6849855034742088,0.33789604779891835,0.6215573836006565,0.0,0.0,0.3839174400131203,0.0,0.7366648262032323,0.46889336651922026,0.0,0.5694972267412787,0.35324443087630886
107339_EEE_2013J,0.0,0.36006265331338533,0.0,0.6573222764693536,0.0,0.690689960956088,0.0,0.7276055339163928,0.0,0.7151084938679749,0.0,0.0,0.5176939940064066,0.18831844672808576,0.0,0.4342343695017696,0.5560339784544938
1073766_CCC_2014B,0.0,0.0,0.0,0.38893533760880006,0.0,0.6450942308757853,0.19076767269264427,0.6929105314005682,0.0,0.0,0.3042473728968298,0.0,0.7321518154644294,0.6205335012275671,0.0,0.6527459539163663,0.3442448386187462
1073766_EEE_2013J,0.0,0.5054118310142265,0.0,0.5870958854665618,0.0,0.6816284509864595,0.0,0.7461946917991786,0.0,0.7290846726227262,0.0,0.0,0.5120746624449337,0.3562360076591995,0.0,0.4926738553662002,0.58254354778133
107489_AAA_2014J,0.7033626970299578,0.0,0.0,0.7463017445271714,0.0,0.7629319188838996,0.19076767269264427,0.7804858972293864,0.0,0.0,0.0,0.0,0.0,0.35052712764524496,0.0,0.6624171770059382,0.6339253482988041
1076015_CCC_2014J,0.0,0.0,0.0,0.48866055564707256,0.0,0.5499339755502702,0.0,0.4243781491035719,0.0,0.0,0.0,0.0,0.5743831057122085,0.41600711611471486,0.0,0.46699508098147297,0.2712472404065022
107713_BBB_2014B,0.0,0.0,0.0,0.26199500926597574,0.0,0.41760197413098243,0.0,0.07598585470337076,0.0,0.0,0.0,0.0,0.3781982285684565,0.22768866938662913,0.0,0.3382129126565599,0.14330556815613413
1078701_CCC_2014J,0.0,0.0,0.0,0.6881180350792948,0.0,0.6808393045411452,0.2794695891037083,0.5112267861162754,0.0,0.0,0.3839174400131203,0.0,0.7630243527917178,0.41600711611471486,0.0,0.6330784102169259,0.36166298720866963
1078701_DDD_2014J,0.0,0.0,0.39482707375588044,0.7306104680913651,0.0,0.7081282485132414,0.6405525912678198,0.3958447665246671,0.0,0.0,0.0,0.0,0.0,0.45537733877325826,0.0,0.6300713414253281,0.4198777254403494
107883_CCC_2014J,0.0,0.0,0.0,0.5918176243641654,0.0,0.5374263295529157,0.0,0.3168553152835486,0.0,0.0,0.0,0.0,0.5259609977181113,0.401806824256256,0.0,0.4461817641793755,0.14330556815613413
1080206_DDD_2013J,0.0,0.0,0.6991803178113821,0.6801024328876689,0.2881625603596611,0.6465359545589467,0.5201915905464494,0.5417246634647889,0.0,0.6051960420863561,0.0,0.0,0.0,0.551056617641634,0.0,0.7052733755213433,0.496549999032443
108118_BBB_2013J,0.0,0.0,0.0,0.5056420081368018,0.0,0.5211887477289392,0.0,0.3105893575606753,0.0,0.0,0.0,0.0,0.4676205409300431,0.3562360076591995,0.0,0.4461817641793755,0.35324443087630886
1082062_DDD_2014J,0.0,0.0,0.23770958460151012,0.7813703607251747,0.08674557429559049,0.6937906617211954,0.511284806509913,0.4506521456159094,0.0,0.0,0.0,0.0,0.0,0.48291116471483564,0.0,0.6116697090449986,0.4032028401122895
108281_EEE_2014J,0.0,0.0,0.0,0.5747277750948825,0.0,0.6075467769944097,0.24072200144274103,0.6866213751979219,0.0,0.0,0.0,0.0,0.512895975735083,0.12854733827257037,0.0,0.2966340383323347,0.525076332223081
108377_BBB_2013B,0.0,0.0,0.0,0.7712065711783225,0.22423405665762242,0.7352328293369769,0.0,0.12043473029008893,0.5615104146134886,0.0,0.0,0.0,0.5078693959772352,0.2694227871866654,0.0,0.42778013179904617,0.38407953848947585
108497_EEE_2014J,0.0,0.0,0.0,0.6815909453461629,0.0,0.5611886514042773,0.0,0.607886837626966,0.0,0.14345516438563996,0.19195872000656014,0.0,0.46114377124995165,0.2570946765451408,0.0,0.3576134991399539,0.40900123246276804
108565_DDD_2013B,0.0,0.0,0.30723518112845344,0.32590266369894727,0.0,0.492771633474285,0.0,0.17643369084978558,0.13465719753215488,0.0,0.19195872000656014,0.0,0.0,0.28057491979113447,0.0,0.45441774120775363,0.47788358876826287
108589_BBB_2013B,0.0,0.0,0.0,0.4464211051951301,0.0,0.5572971590511516,0.0,0.1519717094067415,0.0,0.0,0.0,0.0,0.45843751463439936,0.4225092793690637,0.0,0.5019323167502143,0.4032028401122895
108760_BBB_2013J,0.0,0.0,0.0,0.6383470754370033,0.0,0.6023636980044291,0.12036100072137051,0.0,0.0,0.0,0.0,0.0,0.5543156156167023,0.1622086809171592,0.0,0.3061890820271477,0.2099388627201747
1087710_CCC_2014B,0.0,0.0,0.0,0.0,0.0,0.5144395480648705,0.0,0.5994328983029801,0.0,0.0,0.0,0.0,0.6209154028866476,0.38122606320514507,0.0,0.4761822528329461,0.25382909181657876
108789_DDD_2013J,0.0,0.0,0.0,0.2855220487220442,0.0,0.42031181385682614,0.12036100072137051,0.35286738169957116,0.0,0.0,0.0,0.0,0.0,0.0811043404585796,0.0,0.368991086918533,0.0
108799_BBB_2014B,0.0,0.0,0.0,0.46716116614192843,0.08674557429559049,0.5656873675757607,0.0,0.3227824028269753,0.0,0.0,0.0,0.0,0.4989201199989708,0.4193033574622999,0.0,0.4926738553662002,0.31278709331012206
108834_CCC_2014B,0.0,0.0,0.0,0.3350766688965221,0.0,0.4793507436414609,0.0,0.0,0.0,0.0,0.0,0.0,0.5259609977181113,0.3562360076591995,0.0,0.40992988293338856,0.14330556815613413
108859_BBB_2014J,0.0,0.0,0.0,0.5941014944847528,0.2749769647240639,0.6902052493997389,0.5518506748567559,0.7203292057623968,0.0,0.0,0.0,0.5111853636314163,0.5273969140881336,0.6589015008013968,0.0,0.5215998604496547,0.14330556815613413
108872_AAA_2014J,0.0,0.0,0.0,0.6126950235457389,0.0,0.6465359545589467,0.0,0.7060850014470846,0.0,0.0,0.0,0.0,0.0,0.38122606320514507,0.0,0.513794838108431,0.2712472404065022
1091274_CCC_2014J,0.0,0.0,0.0,0.1889133496354294,0.0,0.5634605045707285,0.0,0.5470732567066126,0.0,0.0,0.19195872000656014,0.0,0.6126636413957123,0.5695445099332308,0.0,0.6294607297681899,0.37702688311443566
109155_AAA_2014J,0.5400939799700779,0.0,0.0,0.7369174040917159,0.0,0.7004141684274824,0.0,0.7821582411018806,0.0,0.0,0.0,0.0,0.0,0.3244173618343184,0.0,0.5473273689925164,0.52738510664561
109372_BBB_2013J,0.0,0.0,0.0,0.661973068018992,0.08674557429559049,0.7070879736852131,0.0,0.2893051179116326,0.0,0.0,0.0,0.0,0.5987524683390887,0.4345207218070907,0.0,0.35149039706895796,0.3907703563245095
109441_BBB_2014J,0.0,0.0,0.0,0.4059385718459323,0.24352561496543954,0.5482301110299119,0.19076767269264427,0.6473718424341145,0.0,0.0,0.0,0.0,0.4453193542256207,0.3668805089695263,0.0,0.43733517549385914,0.09041574680216741
109577_CCC_2014J,0.0,0.0,0.0,0.5408685519290842,0.0,0.5833366134242373,0.0,0.07598585470337076,0.0,0.0,0.3839174400131203,0.0,0.7763013068737161,0.4345207218070907,0.0,0.48875959260666535,0.23372131495830156
1095916_CCC_2014B,0.0,0.0,0.0,0.8001781915967849,0.0,0.6837061619514213,0.19076767269264427,0.35716692946462203,0.0,0.0,0.3042473728968298,0.0,0.6517900704702848,0.5328438060217818,0.0,0.5828811528180561,0.2712472404065022
1095916_DDD_2013B,0.0,0.0,0.5376470167467535,0.6075192826866613,0.6270680287857635,0.6691670533578286,0.0,0.47183062122803787,0.34808380607282174,0.45255065757192375,0.0,0.0,0.0,0.5434347441223043,0.0,0.6465432954820843,0.43466058542091357
109782_BBB_2013J,0.0,0.0,0.0,0.2987185681167631,0.0,0.45063626586324373,0.0,0.3284054002565271,0.0,0.0,0.0,0.0,0.34783677323342743,0.22768866938662913,0.0,0.40196864553995854,0.23372131495830156
1098728_BBB_2013B,0.0,0.0,0.0,0.5029949766920077,0.0,0.5420546744499539,0.0,0.1519717094067415,0.13465719753215488,0.0,0.0,0.0,0.46114377124995165,0.3766368934561715,0.0,0.43733517549385914,0.2712472404065022
109938_BBB_2013B,0.0,0.0,0.0,0.4936583892757419,0.13748848236203193,0.5548959381316158,0.0,0.07598585470337076,0.0,0.0,0.0,0.0,0.4528074745116922,0.39400334457013597,0.0,0.45441774120775363,0.2099388627201747
1100639_CCC_2014B,0.0,0.0,0.0,0.31585367797825376,0.0,0.5499339755502702,0.31112867341401484,0.3958447665246671,0.0,0.0,0.19195872000656014,0.0,0.6139275873428813,0.44009362408374986,0.0,0.5653804629684811,0.2712472404065022
1101190_CCC_2014J,0.0,0.0,0.0,0.3965604338683687,0.0,0.5355203024487314,0.12036100072137051,0.39284116998691937,0.0,0.0,0.0,0.0,0.6382289266189352,0.4529647001068888,0.0,0.5544209993255825,0.38407953848947585
110175_AAA_2013J,0.0,0.0,0.0,0.3620608884986021,0.0,0.6028928891314544,0.0,0.6812727819560982,0.0,0.0,0.0,0.0,0.0,0.46455921066655576,0.0,0.6005050995899829,0.5203324512705699
110200_DDD_2013B,0.0,0.0,0.2759722814551253,0.2704342759645421,0.0,0.4443288422881259,0.0,0.42663852641652367,0.0,0.0,0.0,0.0,0.0,0.2433130213757388,0.0,0.3934382804001345,0.30035460952234216
1103608_DDD_2013J,0.0,0.0,0.4858145470338633,0.7034627773715771,0.5081539256349958,0.7392294442436187,0.6173656369026267,0.5266380003192802,0.0,0.6452723434669586,0.0,0.0,0.0,0.5621128806546899,0.0,0.7820307516941369,0.496549999032443
110461_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.07794641540969073,0.0,0.22795756411011225,0.0,0.0,0.0,0.0,0.0731535232064191,0.0,0.0,0.1654879448656232,0.0
110524_DDD_2014J,0.0,0.0,0.11885479230075506,0.5596748049612082,0.08674557429559049,0.5781950135731153,0.5444604438561423,0.46093697184381216,0.0,0.0,0.0,0.0,0.0,0.49198616295499664,0.0,0.6800866534777541,0.5178942055227419
1105438_BBB_2013J,0.0,0.0,0.0,0.5800226724690666,0.08674557429559049,0.4060582160947256,0.12036100072137051,0.17643369084978558,0.0,0.0,0.0,0.0,0.43210985826362647,0.3244173618343184,0.0,0.4209568850893715,0.41455280856263643
1105478_AAA_2013J,0.0,0.0,0.0,0.5967049489304027,0.0,0.6765343613761954,0.33789604779891835,0.7270293201547531,0.0,0.0,0.0,0.0,0.0,0.3718603596483092,0.0,0.6225294030885317,0.44793735920817174
1105628_DDD_2013B,0.0,0.0,0.5888299734881991,0.5427237531294613,0.24352561496543954,0.6818902739381861,0.0,0.4148395777367619,0.37803054628237803,0.6077072448238291,0.3839174400131203,0.0,0.0,0.5112639799763954,0.0,0.7266045860584868,0.6436643735309187
110640_DDD_2014J,0.0,0.0,0.35656437690226517,0.6214736981416848,0.7731537041043123,0.6514412203600547,0.6405525912678198,0.6008118399533575,0.0,0.0,0.0,0.0,0.0,0.4730726975662664,0.0,0.6638025811671016,0.4674426299166031
1106724_CCC_2014B,0.0,0.0,0.0,0.1889133496354294,0.0,0.48247463637956745,0.19076767269264427,0.40973984820172155,0.0,0.0,0.0,0.0,0.4970354587531046,0.2570946765451408,0.0,0.4596087468188171,0.23372131495830156
1107079_DDD_2013B,0.0,0.0,0.18838038882769834,0.0,0.0,0.4566086201082872,0.0,0.28118107476125126,0.13465719753215488,0.0,0.0,0.0,0.0,0.18831844672808576,0.0,0.4805236155782872,0.3971346599727129
110789_EEE_2014J,0.0,0.18003132665669266,0.0,0.5959676413947613,0.0,0.5233513702826575,0.0,0.5528825318628182,0.0,0.0,0.0,0.0,0.4760681062343851,0.1622086809171592,0.0,0.32327164774104217,0.30035460952234216
1108120_BBB_2014B,0.0,0.0,0.0,0.1889133496354294,0.0,0.18098597183552212,0.0,0.28118107476125126,0.0,0.0,0.0,0.0,0.0,0.28057491979113447,0.0,0.3793780107651463,0.09041574680216741
110881_BBB_2013B,0.0,0.0,0.0,0.6068540782849624,0.22423405665762242,0.6257464956785834,0.0,0.07598585470337076,0.0,0.0,0.0,0.0,0.46378236431123665,0.401806824256256,0.0,0.43733517549385914,0.4249937674142962
110911_BBB_2014J,0.0,0.0,0.0,0.35860370835259053,0.0,0.5402261316091307,0.12036100072137051,0.6219347485714307,0.0,0.0,0.0,0.0,0.4040680177345104,0.31686578500065615,0.0,0.3634377917465639,0.0
111113_DDD_2013B,0.0,0.0,0.39482707375588044,0.49463014314014636,0.0,0.5335814111938152,0.0,0.3958447665246671,0.5819787251930173,0.362040526057539,0.0,0.0,0.0,0.2694227871866654,0.0,0.4489907012762076,0.36166298720866963
1112555_AAA_2014J,0.36006265331338533,0.0,0.0,0.6796015552334264,0.0,0.6816284509864595,0.24072200144274103,0.7774280860755696,0.0,0.0,0.0,0.0,0.0,0.4193033574622999,0.0,0.5509268673806442,0.23372131495830156
111360_DDD_2013B,0.0,0.0,0.652733059110522,0.0,0.0,0.529600361584719,0.0,0.43524093141290465,0.0,0.0,0.19195872000656014,0.0,0.0,0.4373403481177791,0.0,0.5664230400644276,0.4198777254403494
111360_DDD_2013J,0.0,0.0,0.23770958460151012,0.2987185681167631,0.0,0.509703989120566,0.0,0.40709816818866246,0.0,0.5256244577461434,0.0,0.0,0.0,0.2907560191897296,0.0,0.523101444005577,0.36166298720866963
111512_AAA_2014J,0.18003132665669266,0.0,0.0,0.4579871609443537,0.08674557429559049,0.5383673635545878,0.12036100072137051,0.5597362894698948,0.0,0.0,0.0,0.0,0.0,0.39797012545923577,0.0,0.4596087468188171,0.14330556815613413
